date,symbol,close,volume,open_interest,roll_yield
20250526,SH2506,2605.0,2094,2434,-0.3410780510808056
20250526,SH2507,2532.0,48747,23293,-0.152625268893296
20250526,SH2508,2500.0,22688,14891,-0.0673888654276289
20250526,SH2509,2486.0,339170,140025,0.1009419130516424
20250526,SH2510,2507.0,1554,1981,-0.1105998612590874
20250526,SH2511,2484.0,209,422,0.0096579482074445
20250526,SH2512,2486.0,116,439,-0.1456917936434803
20250526,SH2601,2456.0,3127,7126,0.0146490353899131
20250526,SH2602,2459.0,52,656,0.0778275934391766
20250526,SH2603,2475.0,32,622,0.1061953833237911
20250526,SH2604,2497.0,21,201,0.0144086469182266
20250526,SH2605,2500.0,60,123,0.0
20250527,SH2506,2613.0,1682,2264,-0.4587141958412746
20250527,SH2507,2515.0,50325,19014,-0.2166558349418004
20250527,SH2508,2470.0,25621,16497,-0.1024604720382611
20250527,SH2509,2449.0,398138,146323,0.0830115212654631
20250527,SH2510,2466.0,1687,2035,-0.102627381783807
20250527,SH2511,2445.0,549,519,-0.0541095403379996
20250527,SH2512,2434.0,281,480,-0.1988446491546487
20250527,SH2601,2394.0,9293,8878,0.0500209144461575
20250527,SH2602,2404.0,142,677,0.0547832451788983
20250527,SH2603,2415.0,125,615,0.1432410504577547
20250527,SH2604,2444.0,57,223,-0.0147389987823098
20250527,SH2605,2441.0,39,128,0.0
20250528,SH2506,2623.0,960,2067,-0.400037043211102
20250528,SH2507,2537.0,29082,16909,-0.2485154528226326
20250528,SH2508,2485.0,18974,17724,-0.1408637911643526
20250528,SH2509,2456.0,286556,148094,0.0390244246365277
20250528,SH2510,2464.0,872,2067,-0.1519317824386527
20250528,SH2511,2433.0,304,582,-0.1090015752282184
20250528,SH2512,2411.0,205,596,-0.2413152119311583
20250528,SH2601,2363.0,3917,9152,0.0557315757924673
20250528,SH2602,2374.0,89,692,0.050441436187523
20250528,SH2603,2384.0,64,630,0.1798534915859005
20250528,SH2604,2420.0,35,243,-0.0596521526642446
20250528,SH2605,2408.0,33,136,0.0
20250529,SH2506,2637.0,858,1656,-0.4733792439360371
20250529,SH2507,2535.0,33938,14579,-0.1764387040771267
20250529,SH2508,2498.0,15505,18011,-0.0916219038039892
20250529,SH2509,2479.0,493147,145147,0.0290088779464634
20250529,SH2510,2485.0,1086,2241,-0.1898234674033365
20250529,SH2511,2446.0,284,584,-0.0836926469393421
20250529,SH2512,2429.0,177,592,-0.2445499480398256
20250529,SH2601,2380.0,5853,9014,0.0452925679234696
20250529,SH2602,2389.0,61,696,0.0451222591397994
20250529,SH2603,2398.0,53,633,0.1590744089656155
20250529,SH2604,2430.0,11,244,-0.0098806098624625
20250529,SH2605,2428.0,53,154,0.0
20250530,SH2506,2714.0,2255,268,-0.8566887960794429
20250530,SH2507,2527.0,43028,11858,-0.2349725423892781
20250530,SH2508,2478.0,24431,16578,-0.1070132750646558
20250530,SH2509,2456.0,557576,132592,0.0292802097283875
20250530,SH2510,2462.0,1211,2116,-0.1965645915763356
20250530,SH2511,2422.0,236,599,-0.0895155414952722
20250530,SH2512,2404.0,164,595,-0.2318425746933833
20250530,SH2601,2358.0,6237,9932,0.081149928867566
20250530,SH2602,2374.0,252,786,0.0403700969475848
20250530,SH2603,2382.0,306,676,0.1651057940571329
20250530,SH2604,2415.0,205,203,-0.0149160988751643
20250530,SH2605,2412.0,252,268,0.0
20250603,SH2506,2581.0,176,120,-0.4162813943406713
20250603,SH2507,2493.0,16822,11927,-0.3864201823929732
20250603,SH2508,2414.0,10516,16064,-0.215679787104856
20250603,SH2509,2371.0,319121,163398,0.0
20250603,SH2510,2371.0,4170,4848,-0.2196273265689242
20250603,SH2511,2328.0,3309,3471,-0.1087386081308969
20250603,SH2512,2307.0,281,637,-0.1887325928183418
20250603,SH2601,2271.0,6285,11356,0.1261509646690438
20250603,SH2602,2295.0,81,792,0.020896827222433
20250603,SH2603,2299.0,68,690,0.3447182373018076
20250603,SH2604,2366.0,13,200,-0.1839899757430302
20250603,SH2605,2330.0,112,338,0.0
20250604,SH2506,2691.0,95,12,-1.1014333259794178
20250604,SH2507,2455.0,29702,11328,-0.3119631018971827
20250604,SH2508,2392.0,15798,16683,-0.1260780666784613
20250604,SH2509,2367.0,526576,170307,0.0202617186170584
