date,symbol,close,volume,open_interest,roll_yield
20250526,BR2506,11480.0,47533.0,7867.0,0.0677526229804589
20250526,BR2507,11545.0,175284.0,52885.0,-0.1621999841684149
20250526,BR2508,11390.0,15008.0,14782.0,-0.0739764562086468
20250526,BR2509,11320.0,21470.0,12746.0,0.0
20250526,BR2510,11320.0,233.0,307.0,-0.063773400761911
20250526,BR2511,11260.0,44.0,64.0,0.0319290654003152
20250526,BR2512,11290.0,38.0,122.0,0.0212389435975009
20250526,BR2601,11310.0,88.0,503.0,0.0106053917640923
20250526,BR2602,11320.0,4.0,34.0,-0.021220164680904
20250526,BR2603,11300.0,6.0,50.0,0.3299356860489297
20250526,BR2604,11615.0,0.0,14.0,-0.2716702879782087
20250526,BR2605,11355.0,10.0,23.0,0.0
20250527,BR2506,11575.0,20362.0,4572.0,0.0723516403680789
20250527,BR2507,11645.0,125942.0,46976.0,-0.1607977377076794
20250527,BR2508,11490.0,15142.0,20899.0,-0.0366093114624656
20250527,BR2509,11455.0,13272.0,13084.0,-0.0577555260601093
20250527,BR2510,11400.0,114.0,320.0,-0.010530935296308
20250527,BR2511,11390.0,41.0,92.0,0.0
20250527,BR2512,11390.0,27.0,129.0,0.0157929393271258
20250527,BR2601,11405.0,38.0,508.0,0.0157721818981532
20250527,BR2602,11420.0,7.0,37.0,-0.0526547575850338
20250527,BR2603,11370.0,0.0,50.0,0.0998473025690778
20250527,BR2604,11465.0,0.0,14.0,-0.1051255080643354
20250527,BR2605,11365.0,4.0,24.0,0.0
20250528,BR2506,11095.0,14711.0,3162.0,0.059339298258847
20250528,BR2507,11150.0,168727.0,43664.0,-0.1461782118218559
20250528,BR2508,11015.0,30783.0,30705.0,-0.0710222879015594
20250528,BR2509,10950.0,16175.0,14120.0,-0.0054807034522029
20250528,BR2510,10945.0,180.0,354.0,0.0
20250528,BR2511,10945.0,104.0,104.0,-0.005483207771893
20250528,BR2512,10940.0,121.0,163.0,0.0383299436087984
20250528,BR2601,10975.0,227.0,626.0,0.4348496368433981
20250528,BR2602,11380.0,0.0,37.0,-0.4130016562975244
20250528,BR2603,10995.0,2.0,51.0,0.5022995076377179
20250528,BR2604,11465.0,0.0,14.0,-0.6009301998753052
20250528,BR2605,10905.0,11.0,32.0,0.0
20250529,BR2506,11285.0,5466.0,1899.0,0.0636324955476719
20250529,BR2507,11345.0,163945.0,33898.0,-0.1865460618083486
20250529,BR2508,11170.0,39856.0,38709.0,-0.0916652401540143
20250529,BR2509,11085.0,17856.0,14039.0,-0.016249156172751
20250529,BR2510,11070.0,319.0,466.0,0.0864090142269857
20250529,BR2511,11150.0,30.0,111.0,-0.0972540217432688
20250529,BR2512,11060.0,16.0,158.0,0.0054237289058916
20250529,BR2601,11065.0,54.0,628.0,0.0054212786103906
20250529,BR2602,11070.0,12.0,43.0,-0.0054212786103906
20250529,BR2603,11065.0,5.0,54.0,0.027081934311151
20250529,BR2604,11090.0,3.0,15.0,0.0108156834721546
20250529,BR2605,11100.0,1.0,32.0,0.0
20250530,BR2506,11120.0,2659.0,1092.0,0.0269481361847508
20250530,BR2507,11145.0,151323.0,28417.0,-0.1626041139732921
20250530,BR2508,10995.0,42083.0,42809.0,-0.0821358442795858
20250530,BR2509,10920.0,15670.0,14053.0,0.0
20250530,BR2510,10920.0,249.0,514.0,-0.0109940456613543
20250530,BR2511,10910.0,74.0,132.0,-0.0165099773807545
20250530,BR2512,10895.0,66.0,123.0,0.0055058500621772
20250530,BR2601,10900.0,170.0,694.0,0.0329821554401891
20250530,BR2602,10930.0,5.0,43.0,0.0656935947249932
20250530,BR2603,10990.0,9.0,61.0,-0.0711843292065133
20250530,BR2604,10925.0,4.0,14.0,0.087551687961255
20250530,BR2605,11005.0,3.0,35.0,0.0
20250603,BR2506,10945.0,634.0,898.0,-0.0769938480009422
20250603,BR2507,10875.0,133366.0,31557.0,-0.1498978547283497
20250603,BR2508,10740.0,47318.0,48971.0,-0.0672270665840387
20250603,BR2509,10680.0,17959.0,15425.0,-0.0337552965193753
20250603,BR2510,10650.0,229.0,580.0,0.0
20250603,BR2511,10650.0,54.0,147.0,-0.0056351257198954
20250603,BR2512,10645.0,73.0,113.0,0.0112676064616519
20250603,BR2601,10655.0,165.0,770.0,0.0225035227692935
20250603,BR2602,10675.0,7.0,47.0,-0.0789476531765101
20250603,BR2603,10605.0,2.0,61.0,0.02825525204653
20250603,BR2604,10630.0,6.0,18.0,0.0450704755176658
20250603,BR2605,10670.0,12.0,38.0,0.0
20250604,BR2506,11200.0,520.0,724.0,-0.1130306629978996
20250604,BR2507,11095.0,129848.0,27683.0,-0.174310827069913
20250604,BR2508,10935.0,45275.0,49964.0,-0.0991741181987211
20250604,BR2509,10845.0,17653.0,15349.0,-0.0221504446834098
20250604,BR2510,10825.0,364.0,642.0,-0.027745677100554
20250604,BR2511,10800.0,76.0,170.0,0.0111059702513156
20250604,BR2512,10810.0,79.0,122.0,0.0387901515326483
20250604,BR2601,10845.0,215.0,815.0,-0.0387901515326493
20250604,BR2602,10810.0,7.0,48.0,-0.011105970251315
20250604,BR2603,10800.0,6.0,65.0,0.0885612875714695
20250604,BR2604,10880.0,9.0,22.0,0.0165327236254404
20250604,BR2605,10895.0,7.0,43.0,0.0
20250605,BR2506,11075.0,158.0,634.0,-0.1252564129359583
20250605,BR2507,10960.0,99659.0,26276.0,-0.1376477583785646
20250605,BR2508,10835.0,39853.0,52359.0,-0.1056785508912445
20250605,BR2509,10740.0,10655.0,15636.0,-0.0111783892573379
20250605,BR2510,10730.0,153.0,660.0,0.0
20250605,BR2511,10730.0,22.0,160.0,0.0335039770923762
20250605,BR2512,10760.0,27.0,129.0,0.0
20250605,BR2601,10760.0,47.0,825.0,-0.0111576019195983
20250605,BR2602,10750.0,1.0,48.0,-0.0055826937503761
20250605,BR2603,10745.0,3.0,64.0,0.0055826937503751
20250605,BR2604,10750.0,6.0,22.0,0.0889716772707295
20250605,BR2605,10830.0,1.0,43.0,0.0
20250606,BR2506,11315.0,450.0,500.0,-0.0159186404064693
20250606,BR2507,11300.0,159507.0,24880.0,-0.1549787740055889
20250606,BR2508,11155.0,68501.0,54033.0,-0.0863701434395579
20250606,BR2509,11075.0,20178.0,14589.0,-0.0488577919894583
20250606,BR2510,11030.0,531.0,828.0,-0.0163302361332561
20250606,BR2511,11015.0,28.0,161.0,0.0108892929432389
20250606,BR2512,11025.0,27.0,129.0,-0.0054434112976955
20250606,BR2601,11020.0,141.0,829.0,0.0
20250606,BR2602,11020.0,7.0,50.0,0.0217588454901686
20250606,BR2603,11040.0,6.0,63.0,-0.0653952572107764
20250606,BR2604,10980.0,16.0,20.0,-0.0218778547381816
20250606,BR2605,10960.0,15.0,41.0,0.0
20250609,BR2506,11160.0,212.0,384.0,0.1177004531822414
20250609,BR2507,11270.0,104086.0,22981.0,-0.1769864484635304
20250609,BR2508,11105.0,49933.0,54051.0,-0.0976497251050118
20250609,BR2509,11015.0,12539.0,14348.0,-0.0381905300750624
20250609,BR2510,10980.0,422.0,1058.0,-0.0109339415309479
20250609,BR2511,10970.0,24.0,175.0,-0.0109439132072322
20250609,BR2512,10960.0,0.0,129.0,-0.0054757016692758
20250609,BR2601,10955.0,53.0,831.0,-0.0054782014190404
20250609,BR2602,10950.0,0.0,50.0,0.0109539030883161
20250609,BR2603,10960.0,5.0,61.0,0.0
20250609,BR2604,10960.0,1.0,19.0,-0.0934284545414603
20250609,BR2605,10875.0,1.0,40.0,0.0
20250610,BR2506,11195.0,62.0,384.0,0.0374582243956028
20250610,BR2507,11230.0,104597.0,21708.0,-0.1830452718739574
20250610,BR2508,11060.0,54930.0,56145.0,-0.0871147201536506
