date,symbol,close,volume,open_interest,roll_yield
20250526,RB2506,3005.0,8372.0,6884.0,0.1783682715857921
20250526,RB2507,3050.0,24687.0,74851.0,-0.150447368180077
20250526,RB2508,3012.0,656.0,6722.0,-0.0119581474768676
20250526,RB2509,3009.0,74078.0,272737.0,-0.0199567649522381
20250526,RB2510,3004.0,1829729.0,2349145.0,0.015968066228462
20250526,RB2511,3008.0,32414.0,237876.0,0.0676282247425357
20250526,RB2512,3025.0,280.0,1183.0,-0.0198511211523175
20250526,RB2601,3020.0,37751.0,158298.0,0.0436292002666543
20250526,RB2602,3031.0,168.0,1476.0,-0.0158468164330134
20250526,RB2603,3027.0,160.0,1213.0,0.0593179655702341
20250526,RB2604,3042.0,203.0,408.0,-0.0434711491372208
20250526,RB2605,3031.0,1552.0,2365.0,0.0
20250527,RB2506,2983.0,3794.0,4291.0,0.1994726780859907
20250527,RB2507,3033.0,29429.0,71999.0,-0.1713460956461879
20250527,RB2508,2990.0,1375.0,6974.0,-0.0120461780234674
20250527,RB2509,2987.0,81996.0,270903.0,-0.0281548645999162
20250527,RB2510,2980.0,1935755.0,2399979.0,0.0241367831962276
20250527,RB2511,2986.0,44497.0,245575.0,0.0721204174186752
20250527,RB2512,3004.0,426.0,1293.0,-0.0239920106577885
20250527,RB2601,2998.0,53798.0,169945.0,0.0199966718494471
20250527,RB2602,3003.0,119.0,1481.0,0.0319255259808415
20250527,RB2603,3011.0,160.0,1246.0,0.039787834859258
20250527,RB2604,3021.0,149.0,421.0,-0.0318197070764489
20250527,RB2605,3013.0,2099.0,3087.0,0.0
20250528,RB2506,2962.0,2585.0,3027.0,0.2446199994205665
20250528,RB2507,3023.0,23827.0,69358.0,-0.1638659934572924
20250528,RB2508,2982.0,434.0,6970.0,-0.020137611706888
20250528,RB2509,2977.0,57808.0,270224.0,-0.0525164951975866
20250528,RB2510,2964.0,1333951.0,2441388.0,0.0242669445692144
20250528,RB2511,2970.0,25948.0,249631.0,0.064472955628686
20250528,RB2512,2986.0,716.0,1478.0,-0.0321931782621764
20250528,RB2601,2978.0,40440.0,174102.0,0.0281737509929783
20250528,RB2602,2985.0,40.0,1489.0,0.0120542451120658
20250528,RB2603,2988.0,63.0,1255.0,0.0720722887225433
20250528,RB2604,3006.0,122.0,449.0,-0.0399867081097161
20250528,RB2605,2996.0,2021.0,3914.0,0.0
20250529,RB2506,2949.0,1218.0,2552.0,0.3291176189103226
20250529,RB2507,3031.0,34466.0,68703.0,-0.1513964304612502
