date,symbol,close,volume,open_interest,roll_yield
20250526,SS2506,12825.0,6113.0,13856.0,0.0466926659156006
20250526,SS2507,12875.0,140112.0,97361.0,0.0465116861363152
20250526,SS2508,12925.0,37002.0,72575.0,0.0046412686712797
20250526,SS2509,12930.0,4805.0,21297.0,0.032438714482339
20250526,SS2510,12965.0,412.0,2395.0,0.0461894334708129
20250526,SS2511,13015.0,12.0,312.0,0.0506038702752237
20250526,SS2512,13070.0,15.0,106.0,0.0549619281428899
20250526,SS2601,13130.0,52.0,393.0,0.0547113409742211
20250526,SS2602,13190.0,0.0,82.0,0.0045480387127704
20250526,SS2603,13195.0,1.0,84.0,0.0499149897233247
20250526,SS2604,13250.0,10.0,89.0,0.0812338566629562
20250526,SS2605,13340.0,8.0,19.0,0.0
20250527,SS2506,12795.0,4544.0,12691.0,0.0561404532732086
20250527,SS2507,12855.0,98902.0,92426.0,0.0279720406377073
20250527,SS2508,12885.0,39021.0,79160.0,0.0139616071595765
20250527,SS2509,12900.0,3233.0,22053.0,0.0232333083223968
20250527,SS2510,12925.0,262.0,2457.0,0.0555770966426263
20250527,SS2511,12985.0,25.0,307.0,0.0415145522645031
20250527,SS2512,13030.0,2.0,108.0,0.0459594587075856
20250527,SS2601,13080.0,19.0,388.0,0.0777293630306412
20250527,SS2602,13165.0,0.0,82.0,0.0273141240841767
20250527,SS2603,13195.0,0.0,84.0,0.068014540665946
20250527,SS2604,13270.0,1.0,90.0,0.0
20250527,SS2605,13270.0,2.0,19.0,0.0
20250528,SS2506,12640.0,5277.0,10648.0,0.0379147234844222
20250528,SS2507,12680.0,175163.0,102719.0,0.0472255627228231
20250528,SS2508,12730.0,60755.0,90394.0,0.0047123503452609
20250528,SS2509,12735.0,10481.0,24621.0,0.0329347393563304
20250528,SS2510,12770.0,1489.0,2753.0,0.0375293503703394
20250528,SS2511,12810.0,26.0,315.0,0.056074868392709
20250528,SS2512,12870.0,23.0,110.0,0.0418848592772228
20250528,SS2601,12915.0,97.0,406.0,0.0787191709647952
20250528,SS2602,13000.0,4.0,80.0,0.0138381718199024
20250528,SS2603,13015.0,2.0,84.0,0.137511054020928
20250528,SS2604,13165.0,10.0,96.0,-0.0319452556028148
20250528,SS2605,13130.0,19.0,18.0,0.0
20250529,SS2506,12675.0,4706.0,8101.0,0.0141927869885927
20250529,SS2507,12690.0,139550.0,101554.0,0.0330513685234824
20250529,SS2508,12725.0,56080.0,99086.0,0.0094265519380076
20250529,SS2509,12735.0,10779.0,26017.0,0.028235307144322
20250529,SS2510,12765.0,650.0,2857.0,0.0422287825823484
20250529,SS2511,12810.0,19.0,325.0,0.0747084125094378
20250529,SS2512,12890.0,4.0,113.0,0.0278961768403177
20250529,SS2601,12920.0,50.0,422.0,0.0555985550578583
20250529,SS2602,12980.0,2.0,81.0,0.0645410699131006
20250529,SS2603,13050.0,0.0,84.0,0.0
20250529,SS2604,13050.0,5.0,99.0,0.0916034982608544
20250529,SS2605,13150.0,2.0,18.0,0.0
20250530,SS2506,12690.0,3708.0,5412.0,-0.0047290641006124
20250530,SS2507,12685.0,124523.0,90669.0,0.0424946342168407
20250530,SS2508,12730.0,46362.0,103009.0,0.0047123503452609
20250530,SS2509,12735.0,9711.0,27074.0,0.0423280862156212
20250530,SS2510,12780.0,760.0,2884.0,0.074883238321016
20250530,SS2511,12860.0,226.0,396.0,0.0139887328839176
20250530,SS2512,12875.0,5.0,115.0,0.0697000991489634
20250530,SS2601,12950.0,15.0,424.0,0.0185185221936685
20250530,SS2602,12970.0,2.0,81.0,0.0737896252841979
20250530,SS2603,13050.0,0.0,84.0,0.0275545471242018
20250530,SS2604,13080.0,1.0,99.0,0.0366412498426829
20250530,SS2605,13120.0,3.0,17.0,0.0
20250603,SS2506,12590.0,1368.0,4824.0,0.0380650596737277
20250603,SS2507,12630.0,75047.0,85193.0,0.0237294916162521
20250603,SS2508,12655.0,41900.0,111061.0,0.0047402726273138
20250603,SS2509,12660.0,9357.0,29485.0,0.0378549209821868
20250603,SS2510,12700.0,1043.0,3023.0,0.0424445323623985
20250603,SS2511,12745.0,35.0,391.0,0.0844413179403003
20250603,SS2512,12835.0,2.0,116.0,0.0373395867203539
20250603,SS2601,12875.0,16.0,428.0,0.0418686216558706
20250603,SS2602,12920.0,2.0,81.0,0.0509751683699577
20250603,SS2603,12975.0,3.0,82.0,0.0783563375559921
20250603,SS2604,13060.0,3.0,102.0,0.0045933014914893
20250603,SS2605,13065.0,2.0,17.0,0.0
20250604,SS2506,12685.0,648.0,4356.0,0.0330643783287704
20250604,SS2507,12720.0,95686.0,74015.0,0.0141426062333304
20250604,SS2508,12735.0,59457.0,118958.0,0.0047105005511626
20250604,SS2509,12740.0,11232.0,30309.0,0.03292183134901
